"TIME","GEO","UNIT","INDIC_IL","SEX","AGE","Value","Flag and Footnotes"
"2012","Czechia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","8.7",""
"2012","Czechia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","10.5",""
"2012","Denmark","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","12.0",""
"2012","Denmark","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","11.9",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","14.9",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","17.2",""
"2012","Estonia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","16.8",""
"2012","Estonia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","18.1",""
"2012","Ireland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","16.2",""
"2012","Ireland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","16.5",""
"2012","Greece","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","22.5",""
"2012","Greece","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","23.6",""
"2012","Spain","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","20.7",""
"2012","Spain","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","20.9",""
"2012","France","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","13.6",""
"2012","France","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","14.6",""
"2012","Croatia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","19.4",""
"2012","Croatia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","21.3",""
"2012","Italy","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","18.1",""
"2012","Italy","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","20.8",""
"2012","Cyprus","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","12.9",""
"2012","Cyprus","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","16.4",""
"2012","Latvia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","19.3",""
"2012","Latvia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","19.1",""
"2012","Lithuania","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","18.1",""
"2012","Lithuania","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","19.0",""
"2012","Luxembourg","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","14.7",""
"2012","Luxembourg","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","15.6",""
"2012","Hungary","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","14.8",""
"2012","Hungary","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","14.0",""
"2012","Malta","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","14.4",""
"2012","Malta","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","15.8",""
"2012","Netherlands","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","9.5",""
"2012","Netherlands","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","10.6",""
"2012","Austria","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","13.5",""
"2012","Austria","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","15.3",""
"2012","Poland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","17.1",""
"2012","Poland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","17.1",""
"2012","Portugal","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","17.5",""
"2012","Portugal","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","18.2",""
"2012","Romania","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","23.1",""
"2012","Romania","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","22.8",""
"2012","Slovenia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","12.5",""
"2012","Slovenia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","14.6",""
"2012","Slovakia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","13.2",""
"2012","Slovakia","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","13.3",""
"2012","Finland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","12.9",""
"2012","Finland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","13.6",""
"2012","Sweden","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","14.4",""
"2012","Sweden","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Females","Total","16.1",""
"2012","Iceland","Percentage","At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers)","Males","Total","8.4",""
